User ID,Timestamp,Campaign,Conversion,Channel_Direct Traffic,Channel_Display Ads,Channel_Email,Channel_Referral,Channel_Search Ads,Channel_Social Media
36044,2025-02-10 16:31:52,-,No,True,False,False,False,False,False
36044,2025-02-11 22:09:28,-,No,False,True,False,False,False,False
36074,2025-02-10 13:32:36,Retargeting,No,False,False,False,True,False,False
36097,2025-02-10 08:23:18,Retargeting,Yes,False,False,True,False,False,False
36097,2025-02-10 15:43:50,Winter Sale,Yes,False,False,False,False,False,True
36097,2025-02-10 15:49:36,Retargeting,No,False,False,False,False,False,True
36097,2025-02-10 17:06:41,Retargeting,No,False,False,False,False,False,True
36097,2025-02-11 00:11:28,-,No,False,False,False,True,False,False
36097,2025-02-11 13:14:37,Winter Sale,Yes,False,True,False,False,False,False
36115,2025-02-10 02:01:10,-,Yes,True,False,False,False,False,False
36115,2025-02-10 22:31:33,Retargeting,No,False,False,False,False,True,False
36115,2025-02-10 23:47:03,Retargeting,Yes,False,False,False,True,False,False
36115,2025-02-11 11:46:26,Retargeting,No,False,False,False,False,False,True
36126,2025-02-10 02:15:47,-,Yes,True,False,False,False,False,False
36126,2025-02-10 22:58:18,Winter Sale,No,False,False,False,True,False,False
36126,2025-02-11 22:32:28,Retargeting,No,False,True,False,False,False,False
36130,2025-02-10 11:05:32,-,Yes,True,False,False,False,False,False
36130,2025-02-10 14:35:58,-,Yes,False,False,False,False,True,False
36135,2025-02-10 05:31:40,Brand Awareness,No,False,False,False,True,False,False
36135,2025-02-10 14:35:47,Retargeting,Yes,False,False,False,True,False,False
36135,2025-02-11 00:31:28,New Product Launch,Yes,False,False,True,False,False,False
36135,2025-02-11 06:23:30,-,Yes,False,True,False,False,False,False
36135,2025-02-11 07:58:35,Brand Awareness,Yes,False,False,False,True,False,False
36135,2025-02-11 08:48:43,-,No,False,True,False,False,False,False
36135,2025-02-11 21:57:31,Winter Sale,Yes,False,False,False,True,False,False
36148,2025-02-10 03:30:07,-,Yes,False,False,False,False,True,False
36148,2025-02-11 04:12:46,-,Yes,True,False,False,False,False,False
36175,2025-02-10 02:19:40,New Product Launch,No,False,False,False,True,False,False
36175,2025-02-10 22:08:18,-,No,False,False,True,False,False,False
36175,2025-02-11 02:21:49,Discount Offer,No,False,False,False,True,False,False
36175,2025-02-11 16:06:38,Retargeting,Yes,False,False,False,True,False,False
36175,2025-02-11 23:36:59,Winter Sale,No,False,True,False,False,False,False
36179,2025-02-10 14:59:38,-,Yes,True,False,False,False,False,False
36215,2025-02-10 00:02:41,Discount Offer,No,False,False,False,True,False,False
36215,2025-02-10 17:06:22,-,No,False,False,True,False,False,False
36215,2025-02-11 13:10:33,Retargeting,Yes,False,False,False,False,True,False
36308,2025-02-11 01:40:58,Brand Awareness,Yes,False,True,False,False,False,False
36308,2025-02-11 11:00:48,New Product Launch,No,False,False,False,False,True,False
36311,2025-02-11 06:33:53,New Product Launch,No,False,True,False,False,False,False
36311,2025-02-11 23:31:46,New Product Launch,No,False,False,True,False,False,False
36355,2025-02-10 00:19:26,-,Yes,True,False,False,False,False,False
36355,2025-02-11 20:32:12,Discount Offer,No,False,False,False,True,False,False
36375,2025-02-10 08:34:47,Retargeting,Yes,False,False,False,False,True,False
36375,2025-02-10 11:19:39,New Product Launch,Yes,False,False,False,False,True,False
36375,2025-02-11 04:04:14,Brand Awareness,Yes,False,True,False,False,False,False
36375,2025-02-11 13:38:21,Winter Sale,No,False,True,False,False,False,False
36375,2025-02-11 20:42:27,New Product Launch,Yes,False,False,True,False,False,False
36377,2025-02-10 22:45:33,-,No,True,False,False,False,False,False
36377,2025-02-11 03:44:23,Brand Awareness,No,False,True,False,False,False,False
36377,2025-02-11 08:32:37,-,Yes,False,False,False,True,False,False
36377,2025-02-11 18:56:37,-,No,True,False,False,False,False,False
36393,2025-02-10 19:14:52,-,Yes,True,False,False,False,False,False
36393,2025-02-11 00:12:50,-,No,True,False,False,False,False,False
36393,2025-02-11 10:40:18,Discount Offer,Yes,False,True,False,False,False,False
36393,2025-02-11 17:44:25,-,Yes,False,False,True,False,False,False
36393,2025-02-11 19:00:42,-,Yes,False,False,False,False,True,False
36427,2025-02-10 02:46:03,-,Yes,False,False,False,False,False,True
36427,2025-02-10 03:17:40,-,Yes,True,False,False,False,False,False
36427,2025-02-10 12:53:46,Discount Offer,Yes,False,True,False,False,False,False
36427,2025-02-10 17:47:50,Winter Sale,No,False,False,False,False,True,False
36427,2025-02-11 15:59:19,New Product Launch,No,False,False,False,False,False,True
36457,2025-02-10 01:22:57,Brand Awareness,No,False,False,True,False,False,False
36457,2025-02-10 02:25:16,Retargeting,No,False,False,False,False,False,True
36457,2025-02-10 18:22:50,New Product Launch,No,False,True,False,False,False,False
36457,2025-02-10 19:04:38,-,No,True,False,False,False,False,False
36457,2025-02-11 09:39:35,Brand Awareness,Yes,False,False,False,False,False,True
36457,2025-02-11 10:32:53,Brand Awareness,Yes,False,False,False,True,False,False
36457,2025-02-11 20:41:43,Brand Awareness,Yes,False,False,False,True,False,False
36500,2025-02-11 16:35:25,-,Yes,False,True,False,False,False,False
36625,2025-02-10 01:42:35,-,No,True,False,False,False,False,False
36625,2025-02-10 06:45:12,-,Yes,False,False,False,False,True,False
36625,2025-02-10 16:14:57,Brand Awareness,Yes,False,False,True,False,False,False
36676,2025-02-10 01:03:12,-,Yes,False,False,False,False,True,False
36676,2025-02-10 23:47:58,-,Yes,False,False,True,False,False,False
36676,2025-02-11 03:48:27,Winter Sale,No,False,False,False,True,False,False
36676,2025-02-11 10:33:50,Discount Offer,Yes,False,False,True,False,False,False
36676,2025-02-11 17:18:55,Brand Awareness,Yes,False,False,False,False,False,True
36676,2025-02-11 19:10:49,-,Yes,True,False,False,False,False,False
36681,2025-02-10 03:19:57,Discount Offer,Yes,False,True,False,False,False,False
36681,2025-02-11 03:10:19,New Product Launch,No,False,True,False,False,False,False
36681,2025-02-11 07:45:36,-,Yes,True,False,False,False,False,False
36717,2025-02-10 04:03:00,Winter Sale,No,False,False,False,False,True,False
36717,2025-02-10 18:30:38,-,No,False,False,False,False,True,False
36731,2025-02-10 10:35:37,Discount Offer,Yes,False,False,True,False,False,False
36731,2025-02-10 23:24:18,-,Yes,True,False,False,False,False,False
36731,2025-02-11 05:04:13,Brand Awareness,No,False,False,False,False,True,False
36822,2025-02-11 09:40:37,New Product Launch,Yes,False,False,False,False,True,False
36840,2025-02-10 02:19:58,New Product Launch,Yes,False,False,False,False,False,True
36840,2025-02-11 11:02:04,Brand Awareness,No,False,False,False,False,False,True
36858,2025-02-10 05:47:31,Winter Sale,No,False,False,False,False,False,True
36858,2025-02-11 01:42:24,Retargeting,Yes,False,False,False,False,True,False
36918,2025-02-10 00:50:44,Retargeting,Yes,False,False,False,True,False,False
36918,2025-02-10 03:14:27,-,Yes,False,False,True,False,False,False
36918,2025-02-10 21:37:09,-,No,False,False,False,False,False,True
36918,2025-02-11 22:09:27,-,No,True,False,False,False,False,False
36947,2025-02-10 07:38:01,New Product Launch,No,False,False,False,False,False,True
36947,2025-02-11 02:52:08,Winter Sale,No,False,False,True,False,False,False
37002,2025-02-10 13:41:46,Winter Sale,No,False,False,False,True,False,False
37002,2025-02-10 17:33:14,New Product Launch,Yes,False,True,False,False,False,False
37002,2025-02-11 00:51:19,Discount Offer,No,False,False,False,False,True,False
37002,2025-02-11 12:43:44,-,Yes,False,False,False,False,False,True
37002,2025-02-11 17:24:10,Discount Offer,Yes,False,False,False,True,False,False
37007,2025-02-10 17:32:28,Winter Sale,No,False,False,True,False,False,False
37007,2025-02-11 17:25:02,New Product Launch,Yes,False,False,False,False,True,False
37051,2025-02-10 12:13:23,Retargeting,No,False,False,False,True,False,False
37051,2025-02-11 13:01:22,Discount Offer,Yes,False,False,False,False,False,True
37055,2025-02-10 20:15:48,Retargeting,Yes,False,False,False,False,False,True
37055,2025-02-10 20:52:39,-,Yes,False,False,False,False,False,True
37055,2025-02-11 08:30:36,Discount Offer,No,False,False,False,False,False,True
37055,2025-02-11 15:42:20,Winter Sale,No,False,False,False,False,True,False
37055,2025-02-11 17:35:26,Discount Offer,Yes,False,False,False,True,False,False
37078,2025-02-10 11:35:01,Discount Offer,No,False,True,False,False,False,False
37078,2025-02-10 11:37:13,-,No,True,False,False,False,False,False
37078,2025-02-10 13:48:29,Retargeting,No,False,False,False,False,True,False
37078,2025-02-10 16:31:19,-,Yes,True,False,False,False,False,False
37078,2025-02-11 00:34:50,-,Yes,True,False,False,False,False,False
37078,2025-02-11 04:47:24,Brand Awareness,Yes,False,False,True,False,False,False
37078,2025-02-11 05:32:11,-,Yes,True,False,False,False,False,False
37121,2025-02-10 19:38:41,Retargeting,Yes,False,False,True,False,False,False
37121,2025-02-10 23:04:44,Discount Offer,No,False,False,False,False,False,True
37121,2025-02-11 02:59:31,Retargeting,Yes,False,False,False,True,False,False
37121,2025-02-11 04:32:26,Winter Sale,Yes,False,False,False,False,True,False
37122,2025-02-11 16:21:21,Discount Offer,Yes,False,False,False,False,False,True
37162,2025-02-10 12:35:48,-,Yes,True,False,False,False,False,False
37162,2025-02-11 12:46:32,Winter Sale,Yes,False,False,False,True,False,False
37162,2025-02-11 23:24:13,-,No,True,False,False,False,False,False
37186,2025-02-11 03:59:40,Winter Sale,No,False,False,False,True,False,False
37186,2025-02-11 04:39:53,Retargeting,Yes,False,False,True,False,False,False
37186,2025-02-11 12:18:31,Winter Sale,No,False,True,False,False,False,False
37270,2025-02-11 16:33:56,Brand Awareness,Yes,False,False,True,False,False,False
37270,2025-02-11 17:49:50,-,Yes,True,False,False,False,False,False
37270,2025-02-11 19:28:40,Retargeting,Yes,False,True,False,False,False,False
37332,2025-02-10 00:54:44,-,No,True,False,False,False,False,False
37332,2025-02-10 04:01:12,New Product Launch,Yes,False,False,False,True,False,False
37332,2025-02-10 13:42:13,-,Yes,True,False,False,False,False,False
37332,2025-02-10 14:21:52,Winter Sale,No,False,False,False,False,True,False
37332,2025-02-10 22:06:07,Discount Offer,No,False,True,False,False,False,False
37332,2025-02-11 03:34:59,-,Yes,True,False,False,False,False,False
37332,2025-02-11 04:50:29,Winter Sale,No,False,False,False,True,False,False
37332,2025-02-11 04:52:01,-,Yes,False,True,False,False,False,False
37332,2025-02-11 05:50:50,Retargeting,Yes,False,False,False,False,False,True
37332,2025-02-11 08:08:29,Brand Awareness,No,False,False,False,True,False,False
37332,2025-02-11 17:59:05,New Product Launch,No,False,True,False,False,False,False
37365,2025-02-10 02:34:30,Retargeting,No,False,False,False,False,False,True
37365,2025-02-10 18:21:15,Winter Sale,Yes,False,True,False,False,False,False
37365,2025-02-11 00:28:16,Retargeting,No,False,False,False,False,True,False
37365,2025-02-11 07:08:17,-,No,False,True,False,False,False,False
37365,2025-02-11 09:19:09,-,Yes,True,False,False,False,False,False
37380,2025-02-10 07:38:08,Brand Awareness,No,False,True,False,False,False,False
37380,2025-02-10 15:31:52,Discount Offer,Yes,False,False,False,True,False,False
37380,2025-02-11 06:01:51,Brand Awareness,No,False,False,False,False,False,True
37380,2025-02-11 08:06:52,-,Yes,False,False,False,True,False,False
37382,2025-02-10 10:14:45,Retargeting,Yes,False,True,False,False,False,False
37382,2025-02-10 23:44:27,New Product Launch,Yes,False,False,False,True,False,False
37382,2025-02-11 07:11:48,Brand Awareness,Yes,False,False,True,False,False,False
37386,2025-02-10 02:44:24,-,Yes,True,False,False,False,False,False
37386,2025-02-10 09:06:56,Discount Offer,Yes,False,False,False,False,True,False
37386,2025-02-10 15:51:33,New Product Launch,Yes,False,False,True,False,False,False
37386,2025-02-10 22:40:59,-,Yes,True,False,False,False,False,False
37386,2025-02-11 08:30:46,Winter Sale,Yes,False,False,True,False,False,False
37386,2025-02-11 19:56:31,-,Yes,True,False,False,False,False,False
37474,2025-02-10 01:19:58,Brand Awareness,No,False,True,False,False,False,False
37474,2025-02-10 22:41:29,-,Yes,True,False,False,False,False,False
37474,2025-02-11 12:36:03,Discount Offer,Yes,False,False,False,True,False,False
37554,2025-02-10 10:03:43,-,Yes,False,False,True,False,False,False
37554,2025-02-10 12:22:40,New Product Launch,Yes,False,True,False,False,False,False
37554,2025-02-11 06:08:56,New Product Launch,No,False,False,False,False,False,True
37554,2025-02-11 06:10:36,-,Yes,True,False,False,False,False,False
37554,2025-02-11 14:17:33,-,No,True,False,False,False,False,False
37559,2025-02-10 01:47:54,-,No,False,False,True,False,False,False
37559,2025-02-10 02:30:45,-,Yes,True,False,False,False,False,False
37559,2025-02-10 11:58:33,Retargeting,Yes,False,False,False,False,False,True
37559,2025-02-11 06:34:17,Retargeting,No,False,True,False,False,False,False
37559,2025-02-11 11:28:18,Retargeting,No,False,False,False,False,True,False
37591,2025-02-10 02:09:39,Retargeting,No,False,False,False,True,False,False
37591,2025-02-10 11:25:26,-,No,False,False,False,False,False,True
37591,2025-02-10 13:25:07,Brand Awareness,Yes,False,False,False,True,False,False
37591,2025-02-11 18:13:56,New Product Launch,Yes,False,False,False,False,True,False
37610,2025-02-10 06:52:02,Brand Awareness,No,False,False,False,False,False,True
37621,2025-02-10 04:56:44,Brand Awareness,No,False,False,False,False,False,True
37621,2025-02-11 08:21:26,Retargeting,Yes,False,False,True,False,False,False
37621,2025-02-11 19:27:09,Brand Awareness,Yes,False,False,False,False,False,True
37622,2025-02-10 12:07:49,-,No,True,False,False,False,False,False
37622,2025-02-10 12:51:51,Winter Sale,Yes,False,False,False,False,True,False
37622,2025-02-10 16:14:54,Discount Offer,Yes,False,False,True,False,False,False
37622,2025-02-11 03:05:28,Retargeting,Yes,False,False,True,False,False,False
37622,2025-02-11 10:37:21,Retargeting,No,False,False,False,False,True,False
37622,2025-02-11 11:40:11,New Product Launch,Yes,False,False,False,True,False,False
37648,2025-02-10 01:09:07,Winter Sale,No,False,False,False,False,True,False
37648,2025-02-10 11:17:52,Brand Awareness,Yes,False,False,True,False,False,False
37648,2025-02-11 08:51:36,Brand Awareness,Yes,False,False,False,False,True,False
37659,2025-02-10 08:16:11,Winter Sale,Yes,False,False,True,False,False,False
37659,2025-02-11 06:01:51,New Product Launch,No,False,False,False,True,False,False
37659,2025-02-11 15:46:56,Brand Awareness,No,False,False,True,False,False,False
37659,2025-02-11 20:41:40,Discount Offer,Yes,False,True,False,False,False,False
37703,2025-02-10 02:22:23,New Product Launch,Yes,False,False,False,False,False,True
37703,2025-02-10 06:22:50,Brand Awareness,Yes,False,False,False,False,True,False
37703,2025-02-11 17:28:31,Brand Awareness,Yes,False,False,False,False,True,False
37708,2025-02-11 04:05:51,Retargeting,No,False,False,True,False,False,False
37708,2025-02-11 12:10:21,Winter Sale,Yes,False,False,False,True,False,False
37708,2025-02-11 14:55:06,Discount Offer,Yes,False,False,True,False,False,False
37708,2025-02-11 23:41:40,Retargeting,Yes,False,False,False,False,True,False
37722,2025-02-10 05:58:40,Brand Awareness,Yes,False,True,False,False,False,False
37722,2025-02-10 22:05:52,Retargeting,Yes,False,False,True,False,False,False
37722,2025-02-11 00:43:53,-,No,True,False,False,False,False,False
37722,2025-02-11 17:15:43,Brand Awareness,Yes,False,False,False,True,False,False
37786,2025-02-10 03:39:28,Retargeting,No,False,True,False,False,False,False
37786,2025-02-10 19:07:31,-,No,True,False,False,False,False,False
37786,2025-02-11 01:07:23,Brand Awareness,Yes,False,False,False,True,False,False
37786,2025-02-11 09:40:35,Brand Awareness,Yes,False,True,False,False,False,False
37786,2025-02-11 12:35:37,Winter Sale,No,False,False,False,True,False,False
37813,2025-02-11 11:58:21,Winter Sale,Yes,False,False,False,False,True,False
37856,2025-02-10 00:14:34,Winter Sale,No,False,False,True,False,False,False
37856,2025-02-10 05:54:30,Retargeting,Yes,False,False,True,False,False,False
37856,2025-02-11 09:58:58,Discount Offer,No,False,False,False,False,False,True
37902,2025-02-10 05:17:01,-,Yes,False,False,False,False,False,True
37902,2025-02-10 17:51:39,New Product Launch,Yes,False,False,False,True,False,False
37902,2025-02-11 05:18:30,Retargeting,Yes,False,False,False,False,True,False
37903,2025-02-10 02:48:15,Retargeting,No,False,False,True,False,False,False
37903,2025-02-10 12:30:53,Winter Sale,No,False,False,True,False,False,False
37903,2025-02-10 18:20:15,Retargeting,Yes,False,False,False,False,True,False
37903,2025-02-10 21:05:34,-,No,True,False,False,False,False,False
37903,2025-02-11 06:21:18,Discount Offer,No,False,False,False,False,True,False
37903,2025-02-11 17:27:24,Discount Offer,No,False,True,False,False,False,False
37916,2025-02-10 05:14:07,-,Yes,True,False,False,False,False,False
37916,2025-02-11 00:25:54,-,No,False,True,False,False,False,False
37916,2025-02-11 00:29:35,Discount Offer,Yes,False,False,False,False,True,False
38043,2025-02-10 10:50:00,Winter Sale,No,False,False,True,False,False,False
38043,2025-02-11 00:25:27,Brand Awareness,No,False,False,False,False,False,True
38046,2025-02-10 06:30:12,New Product Launch,No,False,False,False,False,True,False
38046,2025-02-10 22:48:42,Discount Offer,Yes,False,False,True,False,False,False
38046,2025-02-11 01:45:45,-,No,True,False,False,False,False,False
38046,2025-02-11 20:16:56,-,No,True,False,False,False,False,False
38099,2025-02-11 00:41:54,New Product Launch,Yes,False,False,False,True,False,False
38099,2025-02-11 08:09:14,Retargeting,Yes,False,True,False,False,False,False
38173,2025-02-10 08:06:15,New Product Launch,Yes,False,False,False,False,False,True
38173,2025-02-11 23:13:13,-,Yes,False,False,False,False,True,False
38175,2025-02-10 02:22:50,Brand Awareness,No,False,False,False,False,False,True
38175,2025-02-10 17:43:38,Winter Sale,Yes,False,True,False,False,False,False
38175,2025-02-10 23:27:41,-,Yes,True,False,False,False,False,False
38175,2025-02-11 00:43:31,Retargeting,Yes,False,False,False,True,False,False
38175,2025-02-11 10:40:09,Discount Offer,No,False,False,False,False,False,True
38175,2025-02-11 20:33:07,Discount Offer,Yes,False,False,True,False,False,False
38226,2025-02-10 16:41:03,Brand Awareness,Yes,False,False,False,False,True,False
38226,2025-02-11 17:16:27,Retargeting,Yes,False,False,False,False,False,True
38252,2025-02-10 00:20:55,Retargeting,Yes,False,False,True,False,False,False
38252,2025-02-10 07:40:56,Retargeting,No,False,False,True,False,False,False
38252,2025-02-10 08:37:26,-,No,False,False,True,False,False,False
38252,2025-02-10 12:39:03,-,No,True,False,False,False,False,False
38252,2025-02-10 21:56:50,Brand Awareness,Yes,False,False,False,False,True,False
38252,2025-02-11 12:29:26,Discount Offer,No,False,False,False,True,False,False
38252,2025-02-11 13:11:16,Discount Offer,No,False,False,False,True,False,False
38286,2025-02-10 12:01:56,-,No,True,False,False,False,False,False
38286,2025-02-11 01:14:12,Retargeting,Yes,False,False,True,False,False,False
38286,2025-02-11 11:44:56,New Product Launch,No,False,False,False,False,False,True
38286,2025-02-11 16:08:44,Brand Awareness,No,False,False,True,False,False,False
38286,2025-02-11 23:56:40,New Product Launch,Yes,False,False,False,False,True,False
38349,2025-02-10 12:54:57,-,Yes,False,True,False,False,False,False
38349,2025-02-10 23:07:17,Discount Offer,Yes,False,False,False,False,True,False
38349,2025-02-11 07:40:13,-,No,True,False,False,False,False,False
38379,2025-02-11 04:56:29,Brand Awareness,Yes,False,False,False,False,True,False
38392,2025-02-11 02:06:55,Retargeting,Yes,False,False,False,False,True,False
38392,2025-02-11 05:28:32,-,No,True,False,False,False,False,False
38457,2025-02-10 02:00:06,Brand Awareness,Yes,False,True,False,False,False,False
38457,2025-02-10 22:13:35,New Product Launch,No,False,False,False,False,False,True
38457,2025-02-10 23:37:18,Retargeting,No,False,False,False,False,True,False
38457,2025-02-11 03:04:12,Brand Awareness,Yes,False,False,False,True,False,False
38468,2025-02-10 08:03:40,-,No,True,False,False,False,False,False
38468,2025-02-10 16:36:08,-,No,True,False,False,False,False,False
38468,2025-02-11 19:16:51,-,No,True,False,False,False,False,False
38481,2025-02-11 05:46:57,Brand Awareness,Yes,False,True,False,False,False,False
38483,2025-02-11 17:22:09,Retargeting,Yes,False,False,False,True,False,False
38483,2025-02-11 19:18:46,-,No,False,False,True,False,False,False
38485,2025-02-10 00:33:46,Retargeting,Yes,False,False,False,False,False,True
38485,2025-02-10 01:50:08,Brand Awareness,No,False,True,False,False,False,False
38485,2025-02-10 09:26:34,Winter Sale,Yes,False,False,False,False,True,False
38485,2025-02-10 11:04:38,New Product Launch,Yes,False,False,False,False,False,True
38485,2025-02-11 17:18:42,Retargeting,Yes,False,False,False,False,True,False
38491,2025-02-10 05:13:19,New Product Launch,No,False,False,False,True,False,False
38491,2025-02-10 06:44:48,Discount Offer,Yes,False,True,False,False,False,False
38491,2025-02-10 23:20:48,Discount Offer,Yes,False,False,False,True,False,False
38491,2025-02-11 03:47:27,-,No,True,False,False,False,False,False
38491,2025-02-11 12:39:27,New Product Launch,No,False,False,True,False,False,False
38491,2025-02-11 15:22:48,Winter Sale,Yes,False,False,True,False,False,False
38504,2025-02-10 06:52:30,New Product Launch,Yes,False,False,False,False,False,True
38504,2025-02-11 02:55:46,Discount Offer,Yes,False,True,False,False,False,False
38504,2025-02-11 14:36:13,-,Yes,False,True,False,False,False,False
38578,2025-02-11 06:00:34,Discount Offer,No,False,True,False,False,False,False
38578,2025-02-11 20:19:26,-,No,False,False,False,False,True,False
38677,2025-02-10 06:23:38,Brand Awareness,Yes,False,False,False,False,True,False
38683,2025-02-10 22:26:33,Brand Awareness,No,False,False,False,False,True,False
38683,2025-02-11 02:29:48,-,No,True,False,False,False,False,False
38683,2025-02-11 04:02:24,Brand Awareness,No,False,False,False,False,True,False
38683,2025-02-11 04:36:46,-,No,True,False,False,False,False,False
38683,2025-02-11 12:17:06,-,Yes,True,False,False,False,False,False
38683,2025-02-11 16:17:50,New Product Launch,Yes,False,False,False,False,True,False
38683,2025-02-11 17:46:46,New Product Launch,No,False,False,True,False,False,False
38683,2025-02-11 23:33:04,-,No,False,False,False,True,False,False
38775,2025-02-10 20:25:36,Winter Sale,No,False,False,True,False,False,False
38822,2025-02-10 07:44:52,Retargeting,Yes,False,False,True,False,False,False
38822,2025-02-10 23:55:27,-,Yes,False,True,False,False,False,False
38822,2025-02-11 01:03:28,New Product Launch,No,False,True,False,False,False,False
38822,2025-02-11 06:12:07,Discount Offer,Yes,False,False,True,False,False,False
38822,2025-02-11 13:30:13,New Product Launch,No,False,False,False,True,False,False
38822,2025-02-11 23:09:04,-,No,True,False,False,False,False,False
38857,2025-02-10 00:01:33,New Product Launch,Yes,False,False,False,False,True,False
38857,2025-02-10 14:58:39,Discount Offer,No,False,False,False,False,True,False
38857,2025-02-10 20:17:57,Retargeting,Yes,False,False,False,False,True,False
38857,2025-02-11 03:11:08,New Product Launch,Yes,False,False,False,True,False,False
38857,2025-02-11 12:16:49,Brand Awareness,No,False,False,False,False,True,False
38867,2025-02-10 08:34:09,Retargeting,Yes,False,False,True,False,False,False
38867,2025-02-10 12:20:43,Brand Awareness,No,False,False,False,True,False,False
38867,2025-02-11 12:37:32,Brand Awareness,Yes,False,False,False,True,False,False
38973,2025-02-10 19:05:12,-,No,False,False,False,False,True,False
39004,2025-02-10 06:53:24,-,Yes,False,False,True,False,False,False
39004,2025-02-10 18:29:25,Winter Sale,Yes,False,False,False,True,False,False
39004,2025-02-11 20:20:45,Brand Awareness,Yes,False,False,False,True,False,False
39049,2025-02-10 03:43:05,Winter Sale,No,False,False,False,False,True,False
39049,2025-02-10 07:01:45,Retargeting,No,False,False,False,True,False,False
39056,2025-02-10 05:13:01,-,Yes,True,False,False,False,False,False
39056,2025-02-10 07:17:40,Retargeting,No,False,False,False,False,True,False
39056,2025-02-10 19:38:41,Winter Sale,No,False,True,False,False,False,False
39056,2025-02-10 20:25:26,-,Yes,True,False,False,False,False,False
39056,2025-02-11 03:25:17,Brand Awareness,Yes,False,False,False,False,True,False
39056,2025-02-11 21:42:50,Brand Awareness,Yes,False,False,False,True,False,False
39101,2025-02-10 00:16:45,Discount Offer,No,False,False,True,False,False,False
39101,2025-02-10 10:32:14,-,Yes,False,False,False,False,False,True
39101,2025-02-10 11:31:31,Winter Sale,No,False,False,False,False,True,False
39101,2025-02-10 15:56:55,New Product Launch,No,False,False,True,False,False,False
39101,2025-02-11 14:19:09,Brand Awareness,No,False,False,False,False,False,True
39101,2025-02-11 21:05:26,Brand Awareness,Yes,False,True,False,False,False,False
39128,2025-02-11 02:04:43,Retargeting,Yes,False,False,False,False,False,True
39128,2025-02-11 02:49:01,-,Yes,True,False,False,False,False,False
39128,2025-02-11 17:23:20,-,No,True,False,False,False,False,False
39128,2025-02-11 17:45:35,New Product Launch,Yes,False,False,False,True,False,False
39131,2025-02-10 02:04:57,Retargeting,No,False,True,False,False,False,False
39131,2025-02-10 18:56:23,-,Yes,False,True,False,False,False,False
39131,2025-02-10 21:41:34,New Product Launch,No,False,False,True,False,False,False
39144,2025-02-10 08:27:08,Winter Sale,No,False,False,False,False,False,True
39144,2025-02-11 03:42:58,New Product Launch,Yes,False,False,False,True,False,False
39144,2025-02-11 20:21:01,Retargeting,Yes,False,True,False,False,False,False
39158,2025-02-10 02:31:05,Retargeting,Yes,False,False,False,False,False,True
39158,2025-02-10 16:51:40,Retargeting,Yes,False,False,False,False,False,True
39158,2025-02-11 03:35:16,Brand Awareness,No,False,False,False,False,False,True
39158,2025-02-11 23:46:26,-,No,True,False,False,False,False,False
39185,2025-02-10 21:55:05,Winter Sale,Yes,False,False,False,False,True,False
39185,2025-02-11 20:38:27,Discount Offer,No,False,True,False,False,False,False
39251,2025-02-10 07:13:00,Brand Awareness,No,False,False,False,False,True,False
39251,2025-02-10 09:28:12,Retargeting,No,False,False,False,True,False,False
39251,2025-02-10 16:39:50,-,Yes,True,False,False,False,False,False
39277,2025-02-10 06:04:02,Retargeting,Yes,False,False,False,True,False,False
39277,2025-02-11 08:42:50,Discount Offer,No,False,True,False,False,False,False
39287,2025-02-11 04:30:36,-,Yes,False,False,False,True,False,False
39287,2025-02-11 15:28:57,Retargeting,No,False,False,False,True,False,False
39321,2025-02-10 07:31:17,-,Yes,True,False,False,False,False,False
39321,2025-02-11 01:57:19,New Product Launch,No,False,False,False,True,False,False
39321,2025-02-11 03:26:16,-,No,True,False,False,False,False,False
39321,2025-02-11 10:15:23,Retargeting,No,False,True,False,False,False,False
39321,2025-02-11 14:58:58,Brand Awareness,No,False,False,True,False,False,False
39351,2025-02-10 05:55:47,New Product Launch,Yes,False,False,False,True,False,False
39351,2025-02-11 11:22:51,-,Yes,True,False,False,False,False,False
39364,2025-02-10 06:42:25,-,Yes,True,False,False,False,False,False
39364,2025-02-10 21:01:07,Discount Offer,No,False,False,True,False,False,False
39364,2025-02-11 04:03:59,Discount Offer,No,False,False,False,True,False,False
39364,2025-02-11 07:06:01,Discount Offer,Yes,False,False,False,True,False,False
39379,2025-02-10 03:11:16,-,No,True,False,False,False,False,False
39379,2025-02-10 22:28:29,-,Yes,True,False,False,False,False,False
39379,2025-02-11 00:50:23,Retargeting,No,False,True,False,False,False,False
39400,2025-02-10 16:50:52,New Product Launch,No,False,False,False,False,False,True
39400,2025-02-10 20:21:05,Retargeting,No,False,False,False,True,False,False
39400,2025-02-10 22:19:09,Brand Awareness,No,False,False,True,False,False,False
39400,2025-02-11 02:58:59,-,No,False,False,True,False,False,False
39400,2025-02-11 04:26:53,-,No,True,False,False,False,False,False
39400,2025-02-11 08:43:56,New Product Launch,No,False,False,False,True,False,False
39400,2025-02-11 09:59:36,-,No,True,False,False,False,False,False
39417,2025-02-10 18:27:27,-,Yes,False,False,True,False,False,False
39417,2025-02-11 10:02:37,Discount Offer,No,False,False,False,False,True,False
39460,2025-02-10 13:57:47,-,Yes,True,False,False,False,False,False
39460,2025-02-10 16:33:17,New Product Launch,Yes,False,False,False,False,False,True
39460,2025-02-11 10:21:04,Discount Offer,No,False,False,False,False,True,False
39460,2025-02-11 22:54:55,New Product Launch,Yes,False,False,False,True,False,False
